Wavenumber	580nm1	580nm2	580nm3	580 nm av. (N=3)	600nm1	600nm2	600nm3	600nm av. (N=3)	600nm2_1	600nm2_2	600nm2_3	600nm control sample av. (N=3)	700nm1	700nm2	700nm3	700 nm av. (N=3)	800nm1	800nm2	800nm3	800 nm av. (N=3)	900nm1	900nm2	900nm3	900 nm av. (N=3)	2000nm1	2000nm2	2000nm3	2000 nm av. (N=3)	60nm1	60nm2	60nm3	60 nm PMMA av. (N=3)	H2O Korrektur	60 nm PMMA av. (N=3) - 0.9* H2O correction spectrum
2360,46	0,004175	0,011771	0,009821	0,008589	-0,001488	-0,00609	-0,00903	-0,005536	0,006595	0,005119	0,00871	0,006808	0,007894	0,00443	0,002213	0,00484567	0,00307	0,003597	0,003915	0,00352733	0,002764	-0,000675	0,002271	0,00145333	-0,006648	-0,001888	-0,003187	-0,00390767	0,004986	0,007344	0,006851	0,00639367	0,002706	0,00368767
2362,38	0,004868	0,011695	0,010132	0,00889833	-0,001398	-0,005347	-0,008406	-0,00505033	0,006964	0,005151	0,009429	0,00718133	0,00822	0,004409	0,002565	0,00506467	0,003848	0,004022	0,004045	0,00397167	0,002582	-0,00044	0,00248	0,00154067	-0,006554	-0,001904	-0,00339	-0,00394933	0,004998	0,007619	0,007051	0,006556	0,002862	0,003694
2364,31	0,004969	0,010601	0,009677	0,00841567	-0,001536	-0,005075	-0,007755	-0,00478867	0,006693	0,004864	0,009121	0,00689267	0,008346	0,003705	0,002512	0,00485433	0,003737	0,003633	0,003398	0,00358933	0,002228	-0,000927	0,001898	0,00106633	-0,007187	-0,003138	-0,004492	-0,004939	0,004314	0,00742	0,006567	0,00610033	0,002746	0,00335433
2366,24	0,00423	0,009009	0,00849	0,007243	-0,00197	-0,005295	-0,007085	-0,00478333	0,005949	0,00417	0,007948	0,00602233	0,007939	0,002742	0,001725	0,00413533	0,00271	0,002512	0,002387	0,00253633	0,001556	-0,00201	0,000683	7,63333e-05	-0,008604	-0,005137	-0,006216	-0,00665233	0,003315	0,006724	0,0059	0,005313	0,002145	0,003168
2368,17	0,003149	0,00779	0,00727	0,00606967	-0,002345	-0,005334	-0,006193	-0,004624	0,005063	0,003426	0,006569	0,00501933	0,006859	0,001895	0,000731	0,00316167	0,001477	0,001313	0,001551	0,001447	0,00043	-0,003102	-0,000483	-0,00105167	-0,010326	-0,007133	-0,008195	-0,00855133	0,002763	0,00591	0,005574	0,004749	0,001474	0,003275
2370,1	0,002315	0,006977	0,006245	0,005179	-0,002361	-0,004799	-0,005062	-0,004074	0,004355	0,003048	0,005568	0,00432367	0,005476	0,001236	0,000219	0,00231033	0,000574	0,00055	0,001006	0,00071	-0,000724	-0,003704	-0,001141	-0,00185633	-0,011798	-0,008753	-0,009989	-0,01018	0,002788	0,005489	0,005498	0,00459167	0,0013	0,00329167
2372,03	0,001698	0,006036	0,005211	0,004315	-0,002255	-0,00419	-0,004019	-0,003488	0,003963	0,002889	0,004977	0,003943	0,004204	0,000698	-1,9e-05	0,00162767	2e-06	0,000168	0,000603	0,000257667	-0,001526	-0,003873	-0,001536	-0,00231167	-0,013065	-0,010139	-0,01135	-0,011518	0,002946	0,00543	0,005374	0,00458333	0,001597	0,00298633
2373,96	0,001038	0,004889	0,004089	0,00333867	-0,002296	-0,003973	-0,003338	-0,00320233	0,003713	0,002656	0,004523	0,00363067	0,003145	0,000279	-0,000407	0,00100567	-0,000416	-7,2e-05	0,000185	-0,000101	-0,001989	-0,003917	-0,001938	-0,00261467	-0,014265	-0,011526	-0,012391	-0,0127273	0,003053	0,00541	0,005117	0,00452667	0,001996	0,00253067
2375,88	0,000382	0,003872	0,003047	0,00243367	-0,002434	-0,003988	-0,002964	-0,00312867	0,00338	0,002401	0,004115	0,00329867	0,002216	-5,1e-05	-0,000861	0,000434667	-0,000756	-0,000291	-0,000172	-0,000406333	-0,002225	-0,003944	-0,002205	-0,00279133	-0,015288	-0,01289	-0,013324	-0,013834	0,003245	0,005323	0,004841	0,00446967	0,002315	0,00215467
2377,81	-9,6e-05	0,003195	0,0023	0,00179967	-0,002547	-0,004001	-0,002777	-0,00310833	0,00303	0,002255	0,003803	0,00302933	0,001308	-0,000402	-0,001168	-8,73333e-05	-0,001011	-0,000492	-0,00035	-0,000617667	-0,002315	-0,003934	-0,0022	-0,00281633	-0,016073	-0,014055	-0,014227	-0,014785	0,003533	0,005246	0,00471	0,00449633	0,002574	0,00192233
2379,74	-0,000457	0,002688	0,00177	0,00133367	-0,002678	-0,004025	-0,002747	-0,00315	0,002781	0,002106	0,003499	0,00279533	0,000402	-0,000814	-0,001367	-0,000593	-0,001197	-0,000688	-0,000451	-0,000778667	-0,002389	-0,003925	-0,002142	-0,00281867	-0,01672	-0,01496	-0,015045	-0,015575	0,003691	0,005134	0,004659	0,00449467	0,002797	0,00169767
2381,67	-0,000812	0,002137	0,001287	0,000870667	-0,00293	-0,004141	-0,002877	-0,003316	0,002574	0,001835	0,003115	0,002508	-0,000413	-0,001227	-0,001622	-0,00108733	-0,001371	-0,0009	-0,000581	-0,000950667	-0,002521	-0,003919	-0,002222	-0,00288733	-0,017317	-0,015672	-0,015715	-0,0162347	0,003612	0,004912	0,004488	0,00433733	0,003017	0,00132033
2383,6	-0,001036	0,001674	0,000927	0,000521667	-0,003199	-0,004253	-0,003021	-0,003491	0,002365	0,001586	0,002765	0,00223867	-0,000983	-0,001499	-0,001871	-0,001451	-0,001515	-0,001052	-0,000676	-0,001081	-0,002609	-0,003799	-0,002302	-0,00290333	-0,017771	-0,01616	-0,016181	-0,016704	0,003466	0,004672	0,004249	0,004129	0,003251	0,000878
2385,53	-0,001005	0,001528	0,000827	0,00045	-0,003307	-0,004228	-0,00306	-0,00353167	0,002215	0,001546	0,002627	0,00212933	-0,001277	-0,00158	-0,001936	-0,00159767	-0,001583	-0,001047	-0,00065	-0,00109333	-0,002529	-0,003523	-0,002193	-0,00274833	-0,017984	-0,016367	-0,016427	-0,016926	0,003457	0,004572	0,004162	0,00406367	0,003496	0,000567667
2387,45	-0,000851	0,001619	0,000909	0,000559	-0,003243	-0,004098	-0,003036	-0,003459	0,002165	0,001662	0,002698	0,002175	-0,001414	-0,001576	-0,001829	-0,00160633	-0,001574	-0,000902	-0,00053	-0,001002	-0,002302	-0,003229	-0,001938	-0,00248967	-0,018015	-0,016389	-0,016505	-0,0169697	0,003605	0,004598	0,004241	0,004148	0,003722	0,000426
2389,38	-0,000798	0,001694	0,000998	0,000631333	-0,003141	-0,004004	-0,003027	-0,00339067	0,002192	0,001759	0,002813	0,00225467	-0,001495	-0,001599	-0,001739	-0,001611	-0,001525	-0,000734	-0,000391	-0,000883333	-0,002061	-0,003073	-0,001727	-0,002287	-0,017984	-0,016391	-0,016507	-0,0169607	0,003796	0,004634	0,004324	0,00425133	0,003894	0,000357333
2391,31	-0,000866	0,001676	0,00104	0,000616667	-0,003079	-0,004008	-0,003047	-0,003378	0,002249	0,001773	0,002861	0,00229433	-0,00152	-0,001641	-0,001746	-0,00163567	-0,001474	-0,000635	-0,000278	-0,000795667	-0,001903	-0,003067	-0,001668	-0,00221267	-0,017949	-0,016429	-0,016482	-0,0169533	0,003915	0,004663	0,004353	0,00431033	0,003992	0,000318333
2393,24	-0,000913	0,00167	0,001085	0,000614	-0,003037	-0,004053	-0,003072	-0,00338733	0,0023	0,001747	0,002878	0,00230833	-0,001491	-0,001645	-0,00178	-0,00163867	-0,001439	-0,000593	-0,000213	-0,000748333	-0,001817	-0,003113	-0,001709	-0,002213	-0,017907	-0,016449	-0,016417	-0,0169243	0,003935	0,004728	0,004399	0,004354	0,004026	0,000328
2395,17	-0,0009	0,001711	0,001124	0,000645	-0,003016	-0,004079	-0,003062	-0,00338567	0,002319	0,001707	0,002897	0,00230767	-0,00148	-0,001627	-0,001813	-0,00164	-0,001424	-0,00056	-0,000209	-0,000731	-0,001788	-0,003132	-0,001762	-0,00222733	-0,01787	-0,016411	-0,016325	-0,0168687	0,003901	0,004776	0,004474	0,00438367	0,003996	0,000387667
2397,1	-0,000911	0,001734	0,0011	0,000641	-0,003086	-0,004102	-0,003015	-0,003401	0,002295	0,001652	0,002869	0,002272	-0,001553	-0,001651	-0,001871	-0,00169167	-0,001465	-0,000536	-0,00025	-0,000750333	-0,001841	-0,003139	-0,001819	-0,00226633	-0,017863	-0,016353	-0,016288	-0,0168347	0,003846	0,004734	0,004488	0,004356	0,003894	0,000462
2399,03	-0,000963	0,001716	0,001026	0,000593	-0,003251	-0,004155	-0,002973	-0,00345967	0,002249	0,001601	0,002781	0,00221033	-0,001656	-0,001715	-0,001938	-0,00176967	-0,001558	-0,000541	-0,000285	-0,000794667	-0,001942	-0,003181	-0,00191	-0,00234433	-0,017854	-0,016313	-0,016303	-0,0168233	0,00377	0,004636	0,004401	0,004269	0,003756	0,000513
2400,95	-0,001011	0,001695	0,000972	0,000552	-0,003409	-0,004231	-0,002992	-0,003544	0,00223	0,001558	0,002709	0,00216567	-0,001698	-0,001758	-0,001998	-0,001818	-0,001613	-0,000569	-0,000287	-0,000823	-0,002024	-0,003254	-0,00201	-0,00242933	-0,017804	-0,016273	-0,016291	-0,0167893	0,003691	0,004568	0,004275	0,004178	0,00366	0,000518
2402,88	-0,001039	0,001679	0,000982	0,000540667	-0,003477	-0,004278	-0,003083	-0,00361267	0,002264	0,001524	0,002709	0,00216567	-0,001682	-0,001735	-0,002041	-0,00181933	-0,001561	-0,000597	-0,000262	-0,000806667	-0,002069	-0,003307	-0,002053	-0,00247633	-0,017734	-0,016212	-0,016238	-0,016728	0,003663	0,004569	0,004182	0,004138	0,003657	0,000481
2404,81	-0,001034	0,001684	0,001043	0,000564333	-0,00344	-0,004248	-0,003181	-0,003623	0,002307	0,001542	0,002762	0,00220367	-0,001652	-0,001674	-0,00202	-0,001782	-0,001452	-0,000593	-0,000201	-0,000748667	-0,002069	-0,003298	-0,001986	-0,002451	-0,017683	-0,016141	-0,016187	-0,0166703	0,003701	0,00462	0,004158	0,00415967	0,003758	0,000401667
2406,74	-0,000983	0,001757	0,001113	0,000629	-0,003311	-0,004154	-0,003198	-0,00355433	0,002311	0,001631	0,002845	0,00226233	-0,001592	-0,001617	-0,001918	-0,001709	-0,001337	-0,000543	-8e-05	-0,000653333	-0,001995	-0,003215	-0,001816	-0,002342	-0,017642	-0,016071	-0,01612	-0,016611	0,003778	0,004678	0,004219	0,004225	0,003912	0,000313
2408,67	-0,000906	0,0019	0,001168	0,000720667	-0,003145	-0,004039	-0,00311	-0,00343133	0,002308	0,001733	0,002955	0,002332	-0,001493	-0,001559	-0,001792	-0,00161467	-0,001209	-0,000464	6,6e-05	-0,000535667	-0,001847	-0,003086	-0,001632	-0,00218833	-0,017576	-0,015997	-0,01601	-0,0165277	0,003851	0,004731	0,004345	0,004309	0,004056	0,000253
2410,6	-0,000834	0,002031	0,001202	0,000799667	-0,003027	-0,003941	-0,002993	-0,00332033	0,002371	0,001807	0,003068	0,00241533	-0,001407	-0,001482	-0,001702	-0,00153033	-0,001107	-0,000382	0,000146	-0,000447667	-0,001692	-0,002982	-0,001535	-0,00206967	-0,017486	-0,015932	-0,015902	-0,01644	0,003876	0,004765	0,004457	0,004366	0,00416	0,000206
2412,53	-0,000784	0,002063	0,001217	0,000832	-0,002986	-0,003906	-0,002941	-0,00327767	0,002489	0,001868	0,003135	0,00249733	-0,001397	-0,001424	-0,001673	-0,001498	-0,001113	-0,000338	0,000105	-0,000448667	-0,001614	-0,002955	-0,001528	-0,00203233	-0,017408	-0,015898	-0,015839	-0,0163817	0,003849	0,004751	0,004497	0,00436567	0,004205	0,000160667
2414,45	-0,000774	0,00201	0,001217	0,000817667	-0,002983	-0,003955	-0,002976	-0,00330467	0,002554	0,001902	0,003115	0,00252367	-0,001466	-0,001435	-0,0017	-0,00153367	-0,001219	-0,000363	-1,3e-05	-0,000531667	-0,001628	-0,003	-0,001553	-0,00206033	-0,017377	-0,015895	-0,015824	-0,0163653	0,00379	0,004702	0,004473	0,00432167	0,004159	0,000162667
2416,38	-0,000808	0,001945	0,001194	0,000777	-0,002986	-0,004044	-0,003054	-0,00336133	0,002498	0,001875	0,003023	0,00246533	-0,001567	-0,001496	-0,001757	-0,00160667	-0,001349	-0,000433	-0,000134	-0,000638667	-0,001703	-0,00309	-0,001588	-0,002127	-0,017408	-0,015909	-0,015857	-0,0163913	0,0037	0,00468	0,00442	0,00426667	0,004037	0,000229667
2418,31	-0,000832	0,001905	0,001178	0,000750333	-0,002988	-0,004106	-0,003105	-0,00339967	0,002408	0,00183	0,002939	0,00239233	-0,001638	-0,001541	-0,001808	-0,00166233	-0,001437	-0,00049	-0,0002	-0,000709	-0,001825	-0,003181	-0,001649	-0,00221833	-0,017461	-0,015895	-0,015898	-0,016418	0,003618	0,004728	0,004374	0,00424	0,00392	0,00032
2420,24	-0,000785	0,001897	0,001227	0,000779667	-0,002984	-0,004109	-0,003091	-0,00339467	0,00241	0,001834	0,002918	0,00238733	-0,001645	-0,001536	-0,001813	-0,00166467	-0,001446	-0,000508	-0,000183	-0,000712333	-0,001959	-0,003202	-0,001727	-0,002296	-0,017456	-0,015831	-0,015882	-0,0163897	0,003614	0,004811	0,004354	0,00425967	0,003901	0,000358667
2422,17	-0,000715	0,001916	0,001295	0,000832	-0,002977	-0,004092	-0,003065	-0,003378	0,00246	0,001828	0,002913	0,00240033	-0,001624	-0,001539	-0,001785	-0,00164933	-0,001414	-0,000527	-0,000137	-0,000692667	-0,002047	-0,003161	-0,001834	-0,00234733	-0,017412	-0,015783	-0,015827	-0,0163407	0,003675	0,004849	0,004339	0,00428767	0,003984	0,000303667
2424,1	-0,000727	0,001916	0,001272	0,000820333	-0,002988	-0,004119	-0,00309	-0,003399	0,00244	0,001744	0,002856	0,00234667	-0,001616	-0,00161	-0,001803	-0,00167633	-0,001426	-0,000608	-0,000178	-0,000737333	-0,002114	-0,00317	-0,001988	-0,002424	-0,017435	-0,015826	-0,01582	-0,0163603	0,003742	0,00483	0,004299	0,00429033	0,00407	0,000220333
2426,02	-0,000815	0,001869	0,001175	0,000743	-0,003016	-0,004186	-0,003143	-0,00344833	0,002366	0,001661	0,002768	0,002265	-0,001607	-0,001704	-0,001901	-0,00173733	-0,001521	-0,000739	-0,000326	-0,000862	-0,002221	-0,003291	-0,002135	-0,002549	-0,017551	-0,015968	-0,015896	-0,0164717	0,003807	0,004801	0,004253	0,004287	0,004079	0,000208
2427,95	-0,000877	0,001822	0,001125	0,00069	-0,003051	-0,004227	-0,003155	-0,00347767	0,002311	0,001665	0,002728	0,00223467	-0,001583	-0,001772	-0,001991	-0,001782	-0,001654	-0,000834	-0,000444	-0,000977333	-0,002354	-0,003451	-0,002197	-0,00266733	-0,017684	-0,016142	-0,016038	-0,0166213	0,003884	0,004809	0,004256	0,00431633	0,004044	0,000272333
2429,88	-0,00087	0,001835	0,001164	0,000709667	-0,003087	-0,004207	-0,003097	-0,00346367	0,002287	0,001715	0,002767	0,00225633	-0,001579	-0,001831	-0,001996	-0,001802	-0,001741	-0,000835	-0,000432	-0,00100267	-0,002449	-0,003543	-0,002185	-0,00272567	-0,017787	-0,016236	-0,016205	-0,0167427	0,003952	0,004882	0,004329	0,00438767	0,004028	0,000359667
2431,81	-0,000842	0,001885	0,001202	0,000748333	-0,003125	-0,004164	-0,003044	-0,00344433	0,002286	0,001717	0,002827	0,00227667	-0,001625	-0,001883	-0,001989	-0,00183233	-0,001754	-0,000797	-0,000363	-0,000971333	-0,002512	-0,003579	-0,00218	-0,002757	-0,017875	-0,016206	-0,016345	-0,0168087	0,003975	0,004959	0,004424	0,00445267	0,004008	0,000444667
2433,74	-0,000849	0,001905	0,001161	0,000739	-0,003181	-0,00418	-0,003088	-0,003483	0,002297	0,001648	0,002818	0,00225433	-0,001723	-0,001927	-0,002087	-0,00191233	-0,00175	-0,000821	-0,000356	-0,000975667	-0,002603	-0,003662	-0,002245	-0,00283667	-0,017982	-0,016155	-0,016433	-0,0168567	0,003955	0,00494	0,004473	0,004456	0,003942	0,000514
2435,67	-0,000916	0,001861	0,001064	0,000669667	-0,003273	-0,00428	-0,003233	-0,00359533	0,002273	0,001568	0,002718	0,00218633	-0,00185	-0,001991	-0,002284	-0,00204167	-0,001789	-0,000933	-0,000437	-0,001053	-0,002742	-0,003822	-0,0024	-0,002988	-0,018102	-0,016194	-0,016489	-0,0169283	0,003903	0,004831	0,004434	0,00438933	0,003851	0,000538333
2437,6	-0,001016	0,001762	0,000984	0,000576667	-0,003367	-0,004394	-0,003415	-0,00372533	0,002189	0,001528	0,002599	0,00210533	-0,001955	-0,002084	-0,002472	-0,00217033	-0,001894	-0,001085	-0,000589	-0,00118933	-0,002873	-0,003989	-0,002598	-0,00315333	-0,018188	-0,016315	-0,016513	-0,0170053	0,00381	0,004712	0,004337	0,00428633	0,003765	0,000521333
2439,52	-0,001058	0,00167	0,000964	0,000525333	-0,003383	-0,00444	-0,003533	-0,00378533	0,002106	0,001516	0,002565	0,00206233	-0,001994	-0,002153	-0,002562	-0,00223633	-0,002031	-0,001209	-0,00077	-0,00133667	-0,002931	-0,004093	-0,002721	-0,00324833	-0,018208	-0,016435	-0,016467	-0,0170367	0,003717	0,004641	0,004294	0,00421733	0,003728	0,000489333
2441,45	-0,000999	0,001659	0,000971	0,000543667	-0,003317	-0,004402	-0,003508	-0,00374233	0,002086	0,00153	0,002652	0,00208933	-0,00196	-0,002147	-0,002546	-0,00221767	-0,002119	-0,00125	-0,000879	-0,001416	-0,00291	-0,004122	-0,002738	-0,00325667	-0,018182	-0,016478	-0,016382	-0,017014	0,0037	0,004651	0,004379	0,00424333	0,003801	0,000442333
2443,38	-0,000912	0,001703	0,000949	0,00058	-0,003248	-0,004332	-0,00337	-0,00365	0,002098	0,001578	0,002778	0,00215133	-0,00189	-0,002078	-0,002482	-0,00215	-0,00214	-0,001207	-0,000887	-0,00141133	-0,002866	-0,004105	-0,002734	-0,003235	-0,018165	-0,016442	-0,016372	-0,016993	0,003763	0,00472	0,004508	0,00433033	0,00395	0,000380333
2445,31	-0,000895	0,001727	0,000903	0,000578333	-0,003237	-0,004316	-0,003245	-0,00359933	0,002097	0,001632	0,002832	0,002187	-0,001878	-0,002032	-0,002444	-0,002118	-0,002159	-0,001157	-0,000901	-0,00140567	-0,00285	-0,00408	-0,002761	-0,00323033	-0,018183	-0,016395	-0,016473	-0,017017	0,003844	0,00478	0,00454	0,004388	0,004068	0,00032
2447,24	-0,000995	0,001703	0,000867	0,000525	-0,003297	-0,004407	-0,00323	-0,00364467	0,002081	0,00162	0,002784	0,00216167	-0,001992	-0,002097	-0,002483	-0,00219067	-0,002244	-0,001209	-0,001	-0,00148433	-0,002868	-0,004095	-0,002822	-0,00326167	-0,018234	-0,016422	-0,016611	-0,017089	0,003882	0,00479	0,004444	0,004372	0,004086	0,000286
2449,17	-0,001149	0,001638	0,000832	0,000440333	-0,003411	-0,004544	-0,003324	-0,00375967	0,002047	0,00152	0,002684	0,00208367	-0,00217	-0,002249	-0,00258	-0,002333	-0,002385	-0,001383	-0,001125	-0,001631	-0,002907	-0,004176	-0,002901	-0,003328	-0,018314	-0,016531	-0,01673	-0,0171917	0,003864	0,00476	0,004308	0,00431067	0,003991	0,000319667
2451,09	-0,001205	0,001587	0,000801	0,000394333	-0,003493	-0,004605	-0,003418	-0,00383867	0,002026	0,001412	0,002612	0,00201667	-0,002263	-0,002354	-0,002635	-0,00241733	-0,002504	-0,001555	-0,001185	-0,001748	-0,002957	-0,00428	-0,002946	-0,00339433	-0,01841	-0,016644	-0,016815	-0,0172897	0,003837	0,004737	0,004246	0,00427333	0,003847	0,000426333
2453,02	-0,00113	0,001603	0,000818	0,000430333	-0,003468	-0,004547	-0,003416	-0,00381033	0,002066	0,001378	0,002619	0,002021	-0,002213	-0,00234	-0,002587	-0,00238	-0,002538	-0,001621	-0,001187	-0,001782	-0,003022	-0,00437	-0,002961	-0,003451	-0,018501	-0,016723	-0,016836	-0,0173533	0,003827	0,004744	0,004278	0,004283	0,003771	0,000512
2454,95	-0,001049	0,001638	0,000875	0,000488	-0,003402	-0,004452	-0,003359	-0,00373767	0,002127	0,001405	0,002655	0,00206233	-0,002122	-0,002288	-0,002514	-0,002308	-0,002501	-0,001603	-0,0012	-0,001768	-0,003103	-0,004453	-0,003023	-0,00352633	-0,018566	-0,016804	-0,016788	-0,017386	0,0038	0,004751	0,004324	0,00429167	0,003785	0,000506667
2456,88	-0,001029	0,00162	0,000922	0,000504333	-0,003396	-0,00441	-0,003351	-0,003719	0,00213	0,001441	0,002636	0,002069	-0,002103	-0,002281	-0,002505	-0,00229633	-0,002462	-0,001558	-0,001245	-0,001755	-0,003179	-0,004531	-0,003126	-0,003612	-0,018586	-0,016879	-0,016726	-0,017397	0,003739	0,004752	0,004327	0,00427267	0,003815	0,000457667
2458,81	-0,001023	0,001592	0,000974	0,000514333	-0,003419	-0,004409	-0,003385	-0,00373767	0,002097	0,001487	0,00259	0,002058	-0,002121	-0,002281	-0,002521	-0,00230767	-0,002467	-0,001514	-0,00126	-0,001747	-0,003225	-0,004575	-0,003167	-0,00365567	-0,018549	-0,016873	-0,016688	-0,01737	0,003685	0,004785	0,004333	0,00426767	0,003837	0,000430667
2460,74	-0,000992	0,001647	0,001067	0,000574	-0,003376	-0,004381	-0,003375	-0,00371067	0,002121	0,001574	0,002637	0,00211067	-0,002088	-0,002237	-0,002488	-0,002271	-0,002483	-0,001483	-0,00121	-0,00172533	-0,003209	-0,004549	-0,003085	-0,00361433	-0,018455	-0,016769	-0,016654	-0,0172927	0,003707	0,00485	0,004405	0,00432067	0,003907	0,000413667
2462,67	-0,000951	0,001768	0,001174	0,000663667	-0,003266	-0,004308	-0,003287	-0,00362033	0,002202	0,001695	0,002787	0,002228	-0,00203	-0,002175	-0,002416	-0,002207	-0,002452	-0,001459	-0,001152	-0,00168767	-0,003123	-0,004461	-0,002949	-0,003511	-0,018344	-0,01666	-0,016607	-0,0172037	0,003821	0,004892	0,00452	0,004411	0,00405	0,000361
2464,59	-0,000948	0,001856	0,00123	0,000712667	-0,003177	-0,004258	-0,003182	-0,003539	0,002249	0,001777	0,002909	0,00231167	-0,002035	-0,00213	-0,002358	-0,00217433	-0,002412	-0,001448	-0,001133	-0,00166433	-0,003051	-0,004397	-0,002886	-0,00344467	-0,018287	-0,016642	-0,016579	-0,0171693	0,003935	0,004875	0,004578	0,00446267	0,004195	0,000267667
2466,52	-0,001005	0,001861	0,001201	0,000685667	-0,003189	-0,004291	-0,00315	-0,00354333	0,002205	0,001743	0,002897	0,00228167	-0,002116	-0,002103	-0,002341	-0,00218667	-0,002445	-0,001478	-0,001125	-0,00168267	-0,003084	-0,004426	-0,002931	-0,00348033	-0,018297	-0,016701	-0,016599	-0,017199	0,00395	0,00482	0,004521	0,00443033	0,00424	0,000190333
2468,45	-0,001081	0,001794	0,001113	0,000608667	-0,003295	-0,004361	-0,003213	-0,003623	0,002107	0,001603	0,002757	0,00215567	-0,002205	-0,002091	-0,002373	-0,002223	-0,002546	-0,001563	-0,001121	-0,00174333	-0,003187	-0,004521	-0,003015	-0,00357433	-0,018318	-0,016751	-0,016647	-0,0172387	0,003875	0,004772	0,00441	0,00435233	0,004176	0,000176333
2470,38	-0,001099	0,001724	0,001035	0,000553333	-0,003382	-0,004364	-0,003289	-0,00367833	0,00203	0,00148	0,002614	0,00204133	-0,002234	-0,002102	-0,002433	-0,00225633	-0,002643	-0,001662	-0,001132	-0,00181233	-0,003261	-0,004638	-0,003074	-0,00365767	-0,018299	-0,016743	-0,01666	-0,017234	0,003816	0,00476	0,004374	0,00431667	0,004096	0,000220667
2472,31	-0,001052	0,001738	0,001008	0,000564667	-0,003371	-0,004265	-0,003291	-0,00364233	0,002001	0,001489	0,002592	0,00202733	-0,002207	-0,002129	-0,002495	-0,002277	-0,002699	-0,001732	-0,001137	-0,001856	-0,003302	-0,004745	-0,003106	-0,00371767	-0,018252	-0,016685	-0,016614	-0,0171837	0,003827	0,004781	0,004458	0,00435533	0,004069	0,000286333
2474,24	-0,001041	0,001805	0,001001	0,000588333	-0,003318	-0,004151	-0,003246	-0,00357167	0,001977	0,001578	0,002666	0,00207367	-0,002188	-0,002179	-0,002558	-0,00230833	-0,002725	-0,001783	-0,001124	-0,00187733	-0,003368	-0,004788	-0,003146	-0,00376733	-0,018223	-0,016607	-0,016566	-0,017132	0,003847	0,004805	0,004579	0,00441033	0,004065	0,000345333
2476,16	-0,001111	0,001816	0,000979	0,000561333	-0,0033	-0,004127	-0,00323	-0,00355233	0,001928	0,001601	0,002725	0,00208467	-0,002212	-0,002244	-0,002623	-0,00235967	-0,002744	-0,001815	-0,001102	-0,001887	-0,003448	-0,00476	-0,00321	-0,003806	-0,018221	-0,016554	-0,016574	-0,0171163	0,003831	0,004837	0,004618	0,00442867	0,004053	0,000375667
2478,09	-0,001161	0,001777	0,000962	0,000526	-0,003307	-0,004172	-0,003241	-0,00357333	0,001896	0,001545	0,002744	0,00206167	-0,002246	-0,002274	-0,002657	-0,00239233	-0,002761	-0,001786	-0,001092	-0,00187967	-0,003494	-0,004727	-0,003248	-0,003823	-0,018207	-0,016545	-0,016601	-0,0171177	0,003809	0,004892	0,004544	0,004415	0,004066	0,000349
2480,02	-0,00112	0,001786	0,00099	0,000552	-0,003301	-0,004185	-0,003222	-0,00356933	0,001929	0,001531	0,002767	0,00207567	-0,00224	-0,002263	-0,002629	-0,00237733	-0,002751	-0,00168	-0,001103	-0,00184467	-0,003518	-0,004731	-0,003221	-0,00382333	-0,01815	-0,016532	-0,016603	-0,017095	0,003803	0,00493	0,004433	0,00438867	0,004118	0,000270667
2481,95	-0,001032	0,001871	0,001081	0,00064	-0,003281	-0,004136	-0,00314	-0,003519	0,002023	0,001603	0,002795	0,00214033	-0,00216	-0,002255	-0,002551	-0,002322	-0,002687	-0,001535	-0,001112	-0,001778	-0,003531	-0,004725	-0,003186	-0,003814	-0,018069	-0,01648	-0,016603	-0,0170507	0,003807	0,004916	0,004382	0,00436833	0,00416	0,000208333
