wavenumber (cm-1)	CaF2 Substrat	Pery1	Pery2	Pery3	Pery3-1	Pery4	Pery5	TPCA1	TPCA2
3128.0500499999998	0.68704	0.66192	0.55232	0.00041	0.62622	0.5832000000000001	0.6434	0.6725100000000001	0.68009
3127.0857900000001	0.68721	0.66196	0.55238	0.00037	0.62647	0.58333	0.6435999999999999	0.67278	0.68027
3126.1215400000001	0.68734	0.66203	0.55243	0.00051	0.6266699999999999	0.58348	0.64384	0.67289	0.68044
3125.1572799999999	0.68748	0.66222	0.55253	0.00077	0.6267	0.58372	0.644	0.67287	0.68057
3124.1930200000002	0.68759	0.66242	0.55271	0.0008899999999999999	0.62665	0.5839	0.64401	0.67291	0.68063
3123.22876	0.68757	0.66248	0.55281	0.00048	0.6266699999999999	0.58384	0.64393	0.67294	0.68059
3122.26451	0.68743	0.66234	0.5526799999999999	0.00038	0.62659	0.58364	0.64378	0.6728	0.6805099999999999
3121.3002499999998	0.68726	0.66206	0.55252	0.00061	0.62634	0.58352	0.6435999999999999	0.67256	0.68045
3120.33599	0.68706	0.66177	0.55247	0.00046	0.62601	0.58348	0.64339	0.67238	0.68035
3119.37174	0.6868300000000001	0.66157	0.5524	0.00042	0.62577	0.58342	0.64318	0.67226	0.68019
3118.4074799999999	0.68669	0.66153	0.5523400000000001	0.00062	0.62573	0.58335	0.643	0.67219	0.68006
3117.4432200000001	0.68674	0.6616	0.5524	0.0007	0.62585	0.58333	0.6429	0.67218	0.67998
3116.4789599999999	0.68699	0.66177	0.55253	0.00077	0.62603	0.58339	0.64292	0.67232	0.68001
3115.5147099999999	0.68723	0.66196	0.55263	0.00073	0.6262	0.58346	0.64303	0.67258	0.68015
3114.5504500000002	0.68726	0.66208	0.55274	0.00054	0.62632	0.58353	0.64322	0.67271	0.68032
3113.58619	0.68723	0.66217	0.5528999999999999	0.00045	0.62648	0.58373	0.64357	0.6727300000000001	0.68049
3112.62194	0.68726	0.66222	0.55299	0.0004	0.62668	0.58394	0.64396	0.67282	0.68066
3111.6576799999998	0.68727	0.66217	0.55297	0.00036	0.62676	0.58394	0.64408	0.67288	0.68068
3110.6934200000001	0.68728	0.66215	0.55292	0.00033	0.62664	0.5837599999999999	0.64397	0.67289	0.68059
3109.7291599999999	0.68736	0.66216	0.55284	0.00043	0.62641	0.5836	0.64384	0.67282	0.68049
3108.7649099999999	0.68738	0.66207	0.55277	0.00066	0.62619	0.58353	0.64368	0.67266	0.68036
3107.8006500000001	0.68731	0.66194	0.5527300000000001	0.00058	0.6262	0.58351	0.64356	0.67264	0.6803
3106.8363899999999	0.68731	0.66191	0.5527300000000001	0.00057	0.62643	0.58362	0.64361	0.67283	0.68044
3105.8721399999999	0.68743	0.66203	0.55284	0.00071	0.62661	0.5838	0.64378	0.67305	0.6807299999999999
3104.9078800000002	0.68765	0.66229	0.55304	0.00071	0.62673	0.5839299999999999	0.64401	0.67318	0.68103
3103.94362	0.68782	0.66254	0.55316	0.0005999999999999999	0.62686	0.58406	0.64418	0.67321	0.68119
3102.9793599999998	0.68779	0.66267	0.55319	0.0006400000000000001	0.6269400000000001	0.58422	0.64428	0.67315	0.6811700000000001
3102.0151099999998	0.6876100000000001	0.6626300000000001	0.55316	0.00077	0.62684	0.58422	0.64423	0.67303	0.68099
3101.0508500000001	0.68748	0.66243	0.55297	0.00056	0.6265500000000001	0.58401	0.64392	0.67287	0.6807
3100.0865899999999	0.68752	0.66223	0.5527300000000001	0.00043	0.62624	0.58378	0.64356	0.6727300000000001	0.68042
3099.1223399999999	0.68763	0.66218	0.55272	0.00061	0.62618	0.58372	0.64349	0.67271	0.68037
3098.1580800000002	0.68773	0.6622	0.55291	0.00059	0.62637	0.58386	0.64373	0.67286	0.68055
3097.19382	0.68786	0.66238	0.5531	0.00047	0.62663	0.58407	0.64407	0.67315	0.68082
3096.2295600000002	0.6879999999999999	0.66276	0.55319	0.00058	0.6268	0.5841499999999999	0.64431	0.67348	0.68108
3095.2653100000002	0.6879999999999999	0.66301	0.55316	0.00052	0.62679	0.58402	0.64433	0.67357	0.68118
3094.30105	0.68795	0.66298	0.55311	0.0005	0.62668	0.58388	0.64423	0.67333	0.68119
3093.3367899999998	0.68796	0.6629	0.55313	0.00049	0.62668	0.58385	0.6440900000000001	0.6731200000000001	0.6813
3092.3725399999998	0.68791	0.66281	0.55314	0.00043	0.6267200000000001	0.58385	0.64392	0.67304	0.6813399999999999
3091.4082800000001	0.68775	0.66264	0.55308	0.00051	0.62664	0.58374	0.64375	0.67298	0.68113
3090.4440199999999	0.68763	0.66244	0.55299	0.00059	0.62644	0.58356	0.64367	0.67291	0.68092
3089.4797699999999	0.68757	0.66239	0.55292	0.00059	0.6262799999999999	0.58351	0.64368	0.67294	0.68091
3088.5155100000002	0.68757	0.66254	0.55292	0.00049	0.62626	0.58364	0.64363	0.67309	0.68097
3087.55125	0.68762	0.66262	0.55296	0.0004	0.62624	0.58366	0.64342	0.67317	0.68104
3086.5869899999998	0.6876100000000001	0.66246	0.55296	0.00048	0.62617	0.5835399999999999	0.64323	0.6730699999999999	0.68104
3085.6227399999998	0.6876100000000001	0.66226	0.55298	0.00063	0.62617	0.58349	0.64322	0.67299	0.68097
3084.6584800000001	0.6876100000000001	0.66214	0.55296	0.00073	0.62616	0.58339	0.6432099999999999	0.67293	0.68091
3083.6942199999999	0.6876	0.66216	0.55297	0.00055	0.62617	0.58321	0.6432600000000001	0.6729000000000001	0.68091
3082.7299699999999	0.68757	0.66233	0.55298	0.00057	0.62622	0.58311	0.64339	0.67299	0.68098
3081.7657100000001	0.68743	0.66242	0.55283	0.00053	0.62609	0.58299	0.64333	0.67306	0.68099
3080.8014499999999	0.68721	0.66229	0.55254	0.00042	0.62575	0.58287	0.643	0.67293	0.68086
3079.8371900000002	0.68718	0.66217	0.55238	0.0005	0.62561	0.58285	0.64277	0.67279	0.6807800000000001
3078.8729400000002	0.68735	0.66221	0.5524	0.00052	0.62581	0.58292	0.64279	0.6728	0.68082
3077.90868	0.68747	0.6622400000000001	0.55249	0.00042	0.626	0.58301	0.64291	0.67283	0.68085
3076.9444199999998	0.68749	0.66225	0.55266	0.00035	0.6261	0.58322	0.64311	0.6728499999999999	0.6809500000000001
3075.9801699999998	0.6876100000000001	0.66234	0.5528999999999999	0.00033	0.6262799999999999	0.58357	0.64345	0.67299	0.68115
3075.0159100000001	0.68774	0.66248	0.55304	0.00035	0.62649	0.58394	0.64377	0.67327	0.68136
3074.0516499999999	0.68776	0.66255	0.55316	0.00035	0.62652	0.58424	0.64398	0.6735	0.68148
3073.0873900000001	0.68774	0.66257	0.55335	0.00046	0.62637	0.58438	0.6441	0.6735	0.68144
3072.1231400000001	0.68773	0.66257	0.55336	0.00053	0.62626	0.58431	0.64422	0.67333	0.68132
3071.15888	0.68772	0.66249	0.5531700000000001	0.00028	0.62627	0.58419	0.64433	0.67325	0.68116
3070.1946200000002	0.6877799999999999	0.6623599999999999	0.55303	0.00041	0.62634	0.58426	0.64437	0.6732900000000001	0.68103
3069.2303700000002	0.6878300000000001	0.66234	0.55306	0.00038	0.62644	0.5844200000000001	0.64428	0.6733	0.68105
3068.26611	0.68773	0.6624100000000001	0.55311	0.00018	0.62649	0.58443	0.64401	0.67325	0.68108
3067.3018499999998	0.68757	0.66247	0.55313	0.00061	0.6264	0.58429	0.64375	0.67327	0.68101
3066.3375900000001	0.68758	0.66251	0.5532	0.00066	0.6263	0.58426	0.64371	0.67337	0.68102
3065.3733400000001	0.68769	0.66255	0.55335	0.00042	0.62638	0.5844	0.6439	0.67343	0.68114
3064.4090799999999	0.68779	0.6626	0.55344	0.00016	0.62662	0.5845900000000001	0.64411	0.67348	0.68126
3063.4448200000002	0.68779	0.66257	0.5534	0.00044	0.62681	0.5847	0.64419	0.67348	0.68135
3062.4805700000002	0.68772	0.66248	0.55337	0.0005999999999999999	0.62686	0.58474	0.64419	0.67337	0.68138
3061.51631	0.6878300000000001	0.66253	0.5535099999999999	0.0003	0.6269	0.5848	0.64431	0.67333	0.68143
3060.5520499999998	0.6881	0.66268	0.5537300000000001	0.00025	0.62693	0.58485	0.64446	0.67335	0.68157
3059.58779	0.68821	0.66275	0.55384	0.00057	0.6269	0.58483	0.64442	0.67333	0.6817299999999999
3058.62354	0.68809	0.66271	0.55379	0.00067	0.62683	0.58479	0.64431	0.6733	0.68174
3057.6592799999999	0.68792	0.66267	0.5536799999999999	0.00066	0.62678	0.58484	0.64428	0.67331	0.6816
3056.6950200000001	0.6878300000000001	0.66271	0.55364	0.00068	0.62684	0.58491	0.64432	0.67339	0.68154
3055.7307700000001	0.6878	0.66273	0.55369	0.0005999999999999999	0.6269400000000001	0.58484	0.64437	0.67344	0.68165
3054.7665099999999	0.68776	0.6626	0.55372	0.00037	0.62686	0.58472	0.64437	0.67331	0.68167
3053.8022500000002	0.6877799999999999	0.66251	0.55377	0.00011	0.62673	0.58483	0.64442	0.67322	0.68158
3052.8380000000002	0.68784	0.66261	0.55397	0.00029	0.62682	0.5852000000000001	0.64459	0.67338	0.6816
3051.87374	0.68782	0.66265	0.5541700000000001	0.00044	0.627	0.58551	0.64475	0.6736	0.68159
3050.9094799999998	0.68776	0.66255	0.55424	0.00031	0.62704	0.58561	0.64484	0.6736	0.6814
3049.9452200000001	0.68775	0.66252	0.5542899999999999	0.00029	0.62706	0.58562	0.64499	0.67358	0.68128
3048.9809700000001	0.6878	0.66267	0.55433	0.00042	0.62719	0.5857	0.64516	0.67375	0.68143
3048.0167099999999	0.68787	0.6627999999999999	0.55442	0.00045	0.62722	0.58582	0.64527	0.67388	0.68167
3047.0524500000001	0.68797	0.66277	0.55459	0.00041	0.62715	0.58592	0.64541	0.67379	0.68186
3046.0882000000001	0.68803	0.66269	0.55474	0.00026	0.62719	0.58605	0.6455	0.67364	0.68191
3045.1239399999999	0.6879999999999999	0.6627	0.55479	0.00047	0.62726	0.58624	0.64545	0.6735	0.68176
3044.1596800000002	0.68791	0.66268	0.55475	0.0005	0.62721	0.5864	0.64537	0.67339	0.68153
3043.19542	0.6877799999999999	0.66255	0.55463	0.00033	0.62718	0.58644	0.64542	0.67339	0.68141
3042.23117	0.68772	0.66247	0.55459	0.00049	0.62729	0.58649	0.64558	0.67345	0.68145
3041.2669099999998	0.68773	0.66246	0.55472	0.00077	0.62739	0.5865899999999999	0.6456499999999999	0.67345	0.68152
3040.3026500000001	0.68769	0.6624100000000001	0.55487	0.00079	0.6274	0.5867	0.6455	0.6734	0.68147
3039.3384000000001	0.68769	0.66246	0.555	0.00067	0.62752	0.5869	0.64547	0.67349	0.6815
3038.3741399999999	0.68784	0.66268	0.5552	0.00052	0.62774	0.58719	0.6457000000000001	0.67378	0.68172
3037.4098800000002	0.68803	0.66289	0.55531	0.00042	0.62788	0.58735	0.64592	0.67399	0.68185
3036.44562	0.68812	0.663	0.55531	0.00029	0.62788	0.58732	0.6459	0.67399	0.6817299999999999
3035.48137	0.68809	0.66298	0.55533	0.00046	0.6278	0.58732	0.64576	0.6739000000000001	0.68152
3034.5171099999998	0.6880500000000001	0.66288	0.5553900000000001	0.0006400000000000001	0.6278	0.58734	0.64567	0.67388	0.68148
3033.55285	0.68806	0.66279	0.55549	0.00076	0.62788	0.58731	0.6457000000000001	0.67383	0.68155
3032.5886	0.68815	0.66281	0.55564	0.00058	0.6279	0.58734	0.64578	0.67376	0.68166
3031.6243399999998	0.68837	0.66304	0.55582	0.00055	0.6279400000000001	0.58753	0.64596	0.67392	0.6819
3030.6600800000001	0.68855	0.66328	0.55592	0.0006400000000000001	0.62801	0.58773	0.64618	0.67419	0.68208
3029.6958199999999	0.68855	0.66332	0.55588	0.00049	0.62795	0.58782	0.64635	0.67419	0.68198
3028.7315699999999	0.68857	0.66328	0.55585	0.00034	0.62791	0.58787	0.64653	0.67415	0.68192
3027.7673100000002	0.6887	0.66331	0.55596	0.00034	0.628	0.58793	0.64668	0.6743400000000001	0.6821
3026.80305	0.68879	0.66337	0.55618	0.00051	0.6281099999999999	0.58796	0.64668	0.67454	0.68226
3025.8388	0.68877	0.66342	0.5563399999999999	0.00047	0.62813	0.58801	0.64658	0.6745100000000001	0.6823
3024.8745399999998	0.68871	0.66343	0.55636	0.00033	0.62808	0.58813	0.64647	0.67443	0.68232
3023.9102800000001	0.68875	0.66344	0.55638	0.00033	0.62812	0.5883	0.6465	0.67448	0.68238
3022.9460199999999	0.68889	0.6635	0.5565	0.00031	0.62823	0.58839	0.6467000000000001	0.67456	0.68248
3021.9817699999999	0.68893	0.66355	0.55662	0.00033	0.62823	0.58831	0.6468	0.67453	0.68254
3021.0175100000001	0.68887	0.66361	0.55664	0.00061	0.62821	0.58826	0.64672	0.67447	0.68263
3020.0532499999999	0.68882	0.66361	0.55653	0.00055	0.62826	0.58828	0.64666	0.67443	0.68268
3019.0889999999999	0.6888300000000001	0.66345	0.5564	0.00038	0.6282799999999999	0.58821	0.6467000000000001	0.67442	0.6826100000000001
3018.1247400000002	0.6889	0.66339	0.55644	0.00057	0.62826	0.58822	0.64677	0.67454	0.68252
3017.16048	0.68892	0.66346	0.55657	0.00078	0.62819	0.58834	0.64671	0.67471	0.68248
3016.19623	0.68881	0.6634	0.55666	0.00073	0.62806	0.58839	0.64654	0.67475	0.6824
3015.2319699999998	0.68871	0.66326	0.55667	0.00068	0.62797	0.58829	0.64641	0.67466	0.6823399999999999
3014.2677100000001	0.68869	0.6632	0.5566	0.00056	0.62792	0.58815	0.6463	0.67452	0.68238
3013.3034499999999	0.68873	0.6633	0.55652	0.00039	0.6279400000000001	0.58816	0.64627	0.6744599999999999	0.6825
3012.3391999999999	0.68886	0.66354	0.55646	0.00027	0.62798	0.58832	0.64641	0.67452	0.68257
3011.3749400000002	0.68898	0.66373	0.55646	0.00038	0.62797	0.5884	0.64657	0.67458	0.68254
3010.41068	0.68899	0.66376	0.5565600000000001	0.0004	0.62806	0.58826	0.64659	0.67463	0.68251
3009.44643	0.68892	0.66368	0.55668	0.00033	0.62825	0.58806	0.6464800000000001	0.67474	0.68254
3008.4821700000002	0.68884	0.66354	0.55667	0.00033	0.62836	0.5880300000000001	0.64635	0.67478	0.68263
3007.51791	0.68885	0.66349	0.55657	0.00033	0.62839	0.58816	0.64638	0.6748	0.6828
3006.5536499999998	0.68896	0.66359	0.55659	0.00018	0.62845	0.58829	0.6464800000000001	0.67496	0.68299
3005.5893999999998	0.68906	0.6637	0.5567	0.00023	0.6284999999999999	0.5883	0.64641	0.67517	0.68307
3004.6251400000001	0.68907	0.66376	0.55671	0.00024	0.62845	0.58823	0.64619	0.67522	0.68306
3003.6608799999999	0.68901	0.66381	0.5566	0.00011	0.62837	0.5881999999999999	0.6460900000000001	0.6750699999999999	0.68299
3002.6966299999999	0.68901	0.6638500000000001	0.55659	0.00014	0.62836	0.58829	0.6462	0.6749000000000001	0.68293
3001.7323700000002	0.68908	0.66383	0.55672	0.00054	0.62837	0.58841	0.64632	0.67484	0.68289
3000.76811	0.68907	0.66374	0.55683	0.0006400000000000001	0.62829	0.5883699999999999	0.64633	0.67489	0.6829
2999.8038499999998	0.68899	0.66367	0.55685	0.00061	0.6282	0.5882500000000001	0.64628	0.67499	0.68298
2998.8395999999998	0.68895	0.66359	0.5567	0.00062	0.62819	0.58818	0.64614	0.67499	0.6829499999999999
2997.8753400000001	0.68887	0.6634	0.55643	0.00068	0.62819	0.58802	0.64586	0.6748	0.6827299999999999
2996.9110799999999	0.68881	0.66327	0.55627	0.00066	0.62823	0.58783	0.64567	0.67465	0.68252
2995.9468299999999	0.6888300000000001	0.6633	0.55632	0.00063	0.62826	0.5878	0.64568	0.6747	0.6825
2994.9825700000001	0.6888300000000001	0.66334	0.55638	0.00068	0.62819	0.58779	0.64566	0.67483	0.68265
2994.0183099999999	0.68874	0.66329	0.55625	0.00075	0.62798	0.58763	0.64546	0.67481	0.6827299999999999
2993.0540500000002	0.68851	0.66312	0.55598	0.0005	0.62767	0.58736	0.64512	0.67465	0.68252
2992.0898000000002	0.68828	0.66289	0.55569	0.00023	0.62741	0.58708	0.64474	0.6745	0.68222
2991.12554	0.68831	0.66281	0.5555	0.00012	0.62735	0.58682	0.64457	0.6745	0.68213
2990.1612799999998	0.68854	0.66288	0.55542	0.00021	0.62741	0.58657	0.64456	0.67455	0.6822
2989.1970299999998	0.68875	0.66293	0.55533	0.00041	0.62739	0.5863	0.6444	0.67453	0.68227
2988.2327700000001	0.68879	0.6629	0.55515	0.00038	0.62729	0.58594	0.64403	0.6744599999999999	0.68232
2987.2685099999999	0.68868	0.6628500000000001	0.55489	0.0003	0.62713	0.58547	0.64362	0.67447	0.68237
2986.3042500000001	0.6885	0.66277	0.55454	0.00042	0.62682	0.58494	0.64316	0.6745100000000001	0.68243
2985.3400000000001	0.6883	0.6626300000000001	0.55407	0.00031	0.62641	0.58423	0.6425	0.67443	0.68243
2984.37574	0.68816	0.66249	0.55346	0.00024	0.62603	0.58326	0.64171	0.67424	0.68219
2983.4114800000002	0.68808	0.66234	0.55276	0.00029	0.6256699999999999	0.58217	0.64085	0.67404	0.6818
2982.4472300000002	0.68798	0.66212	0.55201	0.00028	0.62523	0.5810999999999999	0.63989	0.6738	0.68152
2981.48297	0.68787	0.66187	0.55121	0.00024	0.62477	0.57997	0.63885	0.67358	0.68144
2980.5187099999998	0.68776	0.66167	0.55035	0.00037	0.6242	0.57863	0.63779	0.6734599999999999	0.68146
2979.5544599999998	0.68764	0.66153	0.54941	0.00059	0.62346	0.57707	0.63664	0.67344	0.68147
2978.5902000000001	0.68759	0.6614100000000001	0.5485	0.00051	0.62276	0.57542	0.63537	0.67341	0.68141
2977.6259399999999	0.68763	0.66133	0.54762	0.00039	0.6222299999999999	0.57373	0.63402	0.67338	0.6814
2976.6616800000002	0.6876100000000001	0.66126	0.54654	0.0004	0.62162	0.57191	0.6325	0.67339	0.68142
2975.6974300000002	0.6874	0.66104	0.54505	0.00047	0.62069	0.56972	0.63063	0.67332	0.68126
2974.73317	0.68709	0.6606	0.54327	0.00041	0.61955	0.56704	0.62851	0.6730699999999999	0.68087
2973.7689099999998	0.6869	0.66018	0.54152	0.00049	0.61847	0.56412	0.62632	0.67283	0.68054
2972.8046599999998	0.68688	0.66003	0.53979	0.00062	0.61747	0.56116	0.62408	0.67269	0.68041
2971.8404	0.68692	0.66004	0.53789	0.00052	0.61644	0.55803	0.62169	0.67254	0.68044
2970.8761399999999	0.68696	0.6600200000000001	0.53578	0.00039	0.61537	0.55464	0.61911	0.67238	0.68053
2969.9118800000001	0.68698	0.65979	0.5335	0.00033	0.61424	0.5510699999999999	0.61629	0.67223	0.68042
2968.9476300000001	0.68688	0.6594	0.53105	0.00027	0.61298	0.5472900000000001	0.61312	0.67201	0.68004
2967.9833699999999	0.68677	0.6591399999999999	0.52856	0.00023	0.61167	0.5434	0.60981	0.67174	0.6797299999999999
2967.0191100000002	0.68679	0.6590200000000001	0.52618	0.00048	0.61039	0.53949	0.60669	0.67153	0.67965
2966.0548600000002	0.68686	0.65871	0.52381	0.00066	0.60907	0.53551	0.60371	0.67133	0.67962
2965.0906	0.68684	0.65824	0.52142	0.00059	0.60771	0.5315	0.6007400000000001	0.67111	0.67948
2964.1263399999998	0.6867	0.65783	0.51913	0.0004	0.60641	0.52767	0.59776	0.67094	0.67921
2963.1620800000001	0.68654	0.65752	0.51695	0.0004	0.60521	0.5242	0.59487	0.6708	0.67884
2962.1978300000001	0.6864400000000001	0.65735	0.51495	0.00041	0.60422	0.52112	0.59228	0.67062	0.67848
2961.2335699999999	0.68643	0.65727	0.51323	0.00032	0.60338	0.51839	0.59008	0.67043	0.6782899999999999
2960.2693100000001	0.68652	0.65717	0.51181	0.00044	0.60256	0.516	0.58822	0.67019	0.67823
2959.3050600000001	0.68671	0.65703	0.51061	0.00038	0.60182	0.51398	0.58669	0.66988	0.67813
2958.3407999999999	0.6868	0.6569700000000001	0.50957	0.00028	0.60126	0.5124	0.58547	0.6696	0.67794
2957.3765400000002	0.6867799999999999	0.65701	0.50872	0.00031	0.60081	0.51133	0.58461	0.66944	0.67775
2956.41228	0.68672	0.65707	0.50814	0.00026	0.60054	0.51063	0.58411	0.66938	0.67771
2955.44803	0.68667	0.65709	0.50781	0.00038	0.60053	0.51014	0.58391	0.66947	0.67791
2954.4837699999998	0.68665	0.65708	0.5077	0.00041	0.60062	0.5099399999999999	0.58395	0.66965	0.67821
2953.5195100000001	0.68659	0.65702	0.50779	0.00043	0.60062	0.51014	0.58423	0.66979	0.67837
2952.5552600000001	0.68645	0.65696	0.5079900000000001	0.00048	0.60063	0.51071	0.58474	0.66991	0.67835
2951.5909999999999	0.6864	0.65704	0.50845	0.00073	0.6009100000000001	0.51167	0.58553	0.67015	0.67839
2950.6267400000002	0.68648	0.65726	0.50934	0.00074	0.60144	0.51315	0.58682	0.6704599999999999	0.6786
2949.66248	0.6865599999999999	0.65749	0.51058	0.00044	0.60207	0.51522	0.58856	0.67067	0.67877
2948.69823	0.6865	0.65769	0.51193	0.00032	0.60281	0.5176500000000001	0.59053	0.6706800000000001	0.67877
2947.7339700000002	0.68631	0.6577499999999999	0.51325	0.00035	0.6035700000000001	0.5200900000000001	0.59256	0.67045	0.67855
2946.76971	0.68609	0.65769	0.51458	0.00032	0.60432	0.52254	0.59465	0.67014	0.67827
2945.80546	0.68601	0.65781	0.516	0.00033	0.60517	0.52517	0.59684	0.67003	0.67819
2944.8411999999998	0.68608	0.6581399999999999	0.51744	0.00048	0.60598	0.52776	0.59893	0.67006	0.67823
2943.8769400000001	0.68612	0.6584	0.5186500000000001	0.00039	0.60659	0.5299	0.60063	0.66998	0.6781199999999999
2942.9126900000001	0.68609	0.65849	0.51952	0.00021	0.60707	0.53143	0.60181	0.6697	0.67786
2941.9484299999999	0.6861	0.6586	0.52018	0.00012	0.60745	0.53235	0.60247	0.6694099999999999	0.67759
2940.9841700000002	0.68621	0.65881	0.52063	0.00031	0.60763	0.53261	0.60272	0.66911	0.67731
2940.01991	0.68636	0.65903	0.52067	0.00051	0.60758	0.53225	0.60256	0.66865	0.67701
2939.05566	0.68646	0.6591900000000001	0.52023	0.00034	0.60733	0.53141	0.60185	0.66812	0.67678
2938.0913999999998	0.68648	0.65922	0.51946	0.00026	0.60684	0.53016	0.60068	0.66776	0.67671
2937.1271400000001	0.68646	0.65907	0.5185	0.00027	0.60612	0.52838	0.59921	0.66766	0.67669
2936.1628900000001	0.68641	0.65882	0.51736	0.00018	0.60527	0.52605	0.59744	0.66772	0.67665
2935.1986299999999	0.68629	0.65857	0.51597	0.00029	0.60429	0.52332	0.59538	0.66781	0.67659
2934.2343700000001	0.68614	0.65839	0.5144300000000001	0.0005999999999999999	0.60311	0.52046	0.59307	0.66793	0.67661
2933.2701099999999	0.68607	0.65829	0.51292	0.00072	0.60194	0.51758	0.59066	0.66817	0.67679
2932.3058599999999	0.68611	0.65818	0.5114	0.0005	0.6009100000000001	0.51467	0.58828	0.6684	0.6769500000000001
2931.3416000000002	0.68607	0.6579	0.50972	0.0003	0.59982	0.51168	0.58594	0.66845	0.67687
2930.37734	0.68584	0.65746	0.5079	0.00046	0.5986900000000001	0.50875	0.58364	0.6682900000000001	0.67671
2929.41309	0.68567	0.6571399999999999	0.50619	0.00062	0.59781	0.50613	0.58152	0.66818	0.6767300000000001
2928.4488299999998	0.68575	0.65712	0.50486	0.00076	0.59717	0.50395	0.57979	0.66833	0.67698
2927.4845700000001	0.68593	0.65722	0.50385	0.00066	0.59663	0.50219	0.57852	0.6686	0.67718
2926.5203099999999	0.68608	0.65724	0.50297	0.00032	0.59628	0.50087	0.57757	0.66884	0.67718
2925.5560599999999	0.68615	0.65716	0.5022	0.00024	0.59612	0.49995	0.5768	0.66898	0.67713
2924.5918000000001	0.68607	0.65704	0.50164	0.00044	0.59595	0.49935	0.57621	0.66892	0.67716
2923.62754	0.68601	0.65693	0.50135	0.00045	0.59581	0.49902	0.57592	0.66882	0.6772
2922.66329	0.68601	0.6569	0.50127	0.00048	0.59593	0.49906	0.57601	0.66891	0.67721
2921.6990300000002	0.68598	0.657	0.50134	0.0006400000000000001	0.59633	0.49958	0.57642	0.66912	0.67732
2920.73477	0.68592	0.65712	0.50151	0.00075	0.59683	0.50038	0.57702	0.66922	0.67757
2919.7705099999998	0.68576	0.65705	0.50169	0.00075	0.59718	0.50109	0.57759	0.66912	0.6777
2918.8062599999998	0.68555	0.65681	0.50185	0.0006400000000000001	0.59735	0.50164	0.57811	0.66897	0.6775099999999999
2917.8420000000001	0.68551	0.65665	0.50205	0.00049	0.59748	0.50227	0.57874	0.66888	0.6772
2916.8777399999999	0.68564	0.65668	0.50236	0.00045	0.59774	0.50318	0.57959	0.6689000000000001	0.67713
2915.9134899999999	0.6858	0.65683	0.50284	0.00053	0.59818	0.5043800000000001	0.58055	0.66908	0.67741
2914.9492300000002	0.68596	0.65695	0.50356	0.00042	0.59866	0.50576	0.58158	0.66932	0.67779
2913.98497	0.68608	0.6569199999999999	0.50439	0.00027	0.59907	0.50719	0.58269	0.66945	0.67802
